original_code,brand,name,value,price_per_kilo,unit,url,image,supermarket,privateLabel
7064290,-,Μανιτάρια Αποξηραμένα Porcini 30 gr,5.49,183.0,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Manitaria/Manitaria-Apoxiramena-Porcini-30-gr/p/7064290,https://www.ab.gr/medias/sys_master/h41/h70/9281435238430.jpg,ab,False
7728801,ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ,Γεύματα Αγρού Κόκκινα Φασόλια Καλαμπόκι 220g,3.39,15.41,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Geymata-Agroy-Kokkina-Fasolia-Kalampoki-220g/p/7728801,https://www.ab.gr/medias/sys_master/products/h2f/h7e/10122463182878.jpg,ab,False
7513959,ΑΒ,Ρόδια Συσκευασμένα Ελληνικά,3.69,3.69,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Rodia-Kydonia-Koym-koyat/Rodia-Syskeyasmena-Ellinika/p/7513959,https://www.ab.gr/medias/sys_master/h01/h3d/9134698037278.jpg,ab,True
7635129,ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ,Λαχανικά στον Ατμό με Κους Κους 220g,3.29,14.95,Κομμάτι,https://www.ab.gr/el/eshop/Vegan-Proionta/Lachanika-ston-Atmo-me-Koys-Koys-220g/p/7635129,https://www.ab.gr/medias/sys_master/hc6/hbf/9942661300254.jpg,ab,False
7064800,ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ,Φρουτοσαλάτα Τροπικά Φρούτα σε Χυμό Φρούτου 400g,4.19,10.48,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Kommena-and-Katharismena-Froyta/Froytosalata-Tropika-Froyta-se-Chymo-Froytoy-400g/p/7064800,https://www.ab.gr/medias/sys_master/h8d/h55/9477604311070.jpg,ab,False
7782697,GOURMET SELECTION,Κάστανα Βρασμένα Ολόκληρα 200g,4.2,21.0,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Nopoi-xiroi-karpoi/Kastana-Vrasmena-Oloklira-200g/p/7782697,https://www.ab.gr/medias/sys_master/products/h98/h37/10406436569118.jpg,ab,False
7635138,ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ,Λαχανικά στον Ατμό με Ρεβύθια & Κινόα 220g,3.29,14.95,Κομμάτι,https://www.ab.gr/el/eshop/Vegan-Proionta/Lachanika-ston-Atmo-me-Revythia-and-Kinoa-220g/p/7635138,https://www.ab.gr/medias/sys_master/h0c/hf1/9942663528478.jpg,ab,False
7064358,-,Φυστίκι Κελυφωτό Συσκευασμένο,15.54,23.9,kg,https://www.ab.gr/el/eshop/Oporopoleio/Nopoi-xiroi-karpoi/Fystiki-Kelyfoto-Syskeyasmeno/p/7064358,https://www.ab.gr/medias/sys_master/hae/h60/9678237073438.jpg,ab,False
7148489,-,Ρόδι Καθαρισμένο 150g,3.69,24.6,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Kommena-and-Katharismena-Froyta/Rodi-Katharismeno-150g/p/7148489,https://www.ab.gr/medias/sys_master/products/h72/hd6/10413051150366.jpg,ab,False
7688085,ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ,Φρουτοσαλάτα Ροδάκινο Μήλο Σταφύλι 2x115g,2.19,9.52,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Kommena-and-Katharismena-Froyta/Froytosalata-Rodakino-Milo-Stafyli-2x115g/p/7688085,https://www.ab.gr/medias/sys_master/hbb/hc0/9922756476958.jpg,ab,False
7508188,ΑΒ,Φιστίκια Αραχίδες Ψημένα & Αλατισμένα 750g,3.88,5.17,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Nopoi-xiroi-karpoi/Fistikia-Arachides-Psimena-and-Alatismena-750g/p/7508188,https://www.ab.gr/medias/sys_master/h6f/hf4/9477513281566.jpg,ab,True
7514120,ΑΒ,Φασολάκια Μπαρμπούνια Συσκευασμένα Ελληνικά,6.0,5.45,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Arakas-Fasolakia-Mpamies-Koykia/Fasolakia-Mparmpoynia-Syskeyasmena-Ellinika/p/7514120,https://www.ab.gr/medias/sys_master/h97/h80/9281498218526.jpg,ab,True
7512429,ΑΒ,Γκρέιπ Φρούτ Ελληνικά Συσκευασμένα,4.98,2.49,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Portokalia-Mantarinia-Gkreip-Froyt/Gkreip-Froyt-Ellinika-Syskeyasmena/p/7512429,https://www.ab.gr/medias/sys_master/h28/h0f/9134697381918.jpg,ab,True
7513946,ΑΒ,Χόρτα Σέσκουλα Ελληνικά Συσκευασμένα,2.75,2.75,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Chorta/Chorta-Seskoyla-Ellinika-Syskeyasmena/p/7513946,https://www.ab.gr/medias/sys_master/h14/hfd/9407072043038.jpg,ab,True
7515522,ΑΒ,Σικορέ Συσκευασμένο Εισαγωγής,2.05,4.89,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aromatika-Myrodika/Sikore-Syskeyasmeno-Eisagogis/p/7515522,https://www.ab.gr/medias/sys_master/h7c/ha1/9407139741726.jpg,ab,True
7063871,ΑΒ ΒΙΟ,Σαλάτα Πράσινη Σγουρή Βιολογικής Γεωργίας Ελληνική 1 Τεμάχιο,2.19,2.19,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Maroylia-Salates-Roka/Salata-Prasini-Sgoyri-Viologikis-Georgias-Elliniki-1-Temachio/p/7063871,https://www.ab.gr/medias/sys_master/products/hc7/h30/10184752627742.jpg,ab,True
7309788,ZESPRI,Ακτινίδια Ελληνικά 500g,3.55,7.1,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Aktinidia/Aktinidia-Ellinika-500g/p/7309788,https://www.ab.gr/medias/sys_master/hc3/h9e/9477328863262.jpg,ab,False
7063870,ΑΒ ΒΙΟ,Σαλάτα Πράσινη Βιολογικής Γεωργίας Ελληνική,2.19,2.19,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Maroylia-Salates-Roka/Salata-Prasini-Viologikis-Georgias-Elliniki/p/7063870,https://www.ab.gr/medias/sys_master/hdb/h9e/9407248007198.jpg,ab,True
7797227,-,.,3.29,16.45,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Kommena-and-Katharismena-Froyta/-/p/7797227,https://www.ab.gr/medias/sys_master/products/h9a/hb4/10417998921758.jpg,ab,False
7797252,-,.,3.29,16.45,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Kommena-and-Katharismena-Froyta/-/p/7797252,https://www.ab.gr/medias/sys_master/products/h90/haf/10417981554718.jpg,ab,False
7797269,-,.,3.79,18.95,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Kommena-and-Katharismena-Froyta/-/p/7797269,https://www.ab.gr/medias/sys_master/products/h7c/h3f/10418001346590.jpg,ab,False
7335940,ΑΒ,Πατάτες Χονδρές Συσκευασμένες,2.61,0.87,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Patates-Kremmydia-Skorda/Patates-Chondres-Syskeyasmenes/p/7335940,https://www.ab.gr/medias/sys_master/hc0/hc8/9281392640030.jpg,ab,True
7444688,ΑΒ,Πατάτες Baby Πλυμένες 750g,1.99,1.99,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Patates-Kremmydia-Skorda/Patates-Baby-Plymenes-750g/p/7444688,https://www.ab.gr/medias/sys_master/h1f/h76/9281432551454.jpg,ab,True
7150245,-,Μύρτιλλα Εισαγωγής 125g,1.89,15.12,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Fraoyles-Vatomoyra/Myrtilla-Eisagogis-125g/p/7150245,https://www.ab.gr/medias/sys_master/h19/he9/9440929546270.jpg,ab,False
7063666,ΑΒ ΒΙΟ,Αγγουράκια Τύπου Κνωσσού Βιολογικής Γεωργίας Ελληνικά,3.99,4.99,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Aggoyrakia-Typoy-Knossoy-Viologikis-Georgias-Ellinika/p/7063666,https://www.ab.gr/medias/sys_master/products/hc0/h63/10425039388702.jpg,ab,True
7514554,DULCE BUONA,Μπανάνες Cavendish Εισαγωγής Συσκευασμένες,1.67,1.39,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Mpananes/Mpananes-Cavendish-Eisagogis-Syskeyasmenes/p/7514554,https://www.ab.gr/medias/sys_master/hf3/hf4/9179375108126.jpg,ab,False
7062773,-,Αχλάδια Κρυστάλια Χύμα Ελληνικά,0.35,2.35,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Achladia/Achladia-Krystalia-Chyma-Ellinika/p/7062773,https://www.ab.gr/medias/sys_master/h13/he5/8951079174174.jpg,ab,False
7073105,ΑΒ,Έτοιμη Σαλάτα Τρίχρωμη Ελληνική 230 gr,1.58,6.87,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Etoimi-Salata-Trichromi-Elliniki-230-gr/p/7073105,https://www.ab.gr/medias/sys_master/products/hd1/he7/10425046728734.jpg,ab,True
7063933,ΑΒ ΒΙΟ,Καρότα Ελληνικά,1.8,2.25,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Karota-Reves-Rapanakia/Karota-Ellinika/p/7063933,https://www.ab.gr/medias/sys_master/products/h98/h02/10425171771422.jpg,ab,True
7064162,ΑΒ,Πατάτες Συσκευασμένες Κύπρου,4.47,1.49,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Patates-Kremmydia-Skorda/Patates-Syskeyasmenes-Kyproy/p/7064162,https://www.ab.gr/medias/sys_master/h69/h92/9281461321758.jpg,ab,True
7073120,ΑΒ,Έτοιμη Σαλάτα Λάχανο Καρότο Ελληνική 250 gr,1.32,5.28,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Etoimi-Salata-Lachano-Karoto-Elliniki-250-gr/p/7073120,https://www.ab.gr/medias/sys_master/products/hb8/h81/10425134219294.jpg,ab,True
7063679,-,Τομάτες Μεσαίες Ελληνικές Συσκευασμένες,1.79,1.79,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Tomates-Mesaies-Ellinikes-Syskeyasmenes/p/7063679,https://www.ab.gr/medias/sys_master/haf/h20/9426658951198.jpg,ab,False
7774135,ΚΗΠΟΣ ΞΑΝΘΗΣ,Τοματίνια Βελανίδι Κήπος Ξάνθης 250g,1.98,7.92,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Tomatinia-Velanidi-Kipos-Xanthis-250g/p/7774135,https://www.ab.gr/medias/sys_master/products/h49/h9d/10319702753310.jpg,ab,False
7127226,ΑΒ,Κρεμμυδάκια Χλωρά 140g,0.99,0.99,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Patates-Kremmydia-Skorda/Kremmydakia-Chlora-140g/p/7127226,https://www.ab.gr/medias/sys_master/hc8/h72/9281396572190.jpg,ab,True
7073113,ΑΒ,Έτοιμη Σαλάτα Καπριτσιόζα Ελληνική 160 gr,1.49,9.31,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Etoimi-Salata-Kapritsioza-Elliniki-160-gr/p/7073113,https://www.ab.gr/medias/sys_master/products/hf0/h8e/10425031720990.jpg,ab,True
7064279,ΑΒ,Μανιτάρια Λευκά Agaricus Εισαγωγής 250 gr,1.35,5.4,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Manitaria/Manitaria-Leyka-Agaricus-Eisagogis-250-gr/p/7064279,https://www.ab.gr/medias/sys_master/h11/h0b/9445861785630.jpg,ab,True
7633877,ΑΒ,Μήλα Στάρκινγκ Ελληνικά Συσκευασμένα,1.55,1.55,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Mila/Mila-Starkingk-Ellinika-Syskeyasmena/p/7633877,https://www.ab.gr/medias/sys_master/h23/h98/9621218557982.jpg,ab,True
7063697,-,Τοματίνια Βελανίδι Ελληνικά Συσκευασμένα,2.58,3.68,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Tomatinia-Velanidi-Ellinika-Syskeyasmena/p/7063697,https://www.ab.gr/medias/sys_master/ha5/hfa/9560111611934.jpg,ab,False
7602189,ΚΗΠΟΣ ΞΑΝΘΗΣ,Αγγουράκια Μίνι Συσκευασμένα 750g,2.98,3.97,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Aggoyrakia-Mini-Syskeyasmena-750g/p/7602189,https://www.ab.gr/medias/sys_master/products/hf2/h41/10319749054494.jpg,ab,False
7435396,ΑΒ,Μαϊντανός Φρέσκος Καθαρισμένος 40g,0.79,19.75,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aromatika-Myrodika/Maintanos-Freskos-Katharismenos-40g/p/7435396,https://www.ab.gr/medias/sys_master/h9e/h2a/9281409875998.jpg,ab,True
7073122,ΑΒ,Έτοιμη Σαλάτα Μαρούλι Κλασική Ελληνική 250 gr,1.98,7.92,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Etoimi-Salata-Maroyli-Klasiki-Elliniki-250-gr/p/7073122,https://www.ab.gr/medias/sys_master/products/h8f/h18/10425132056606.jpg,ab,True
7063720,ΑΒ ΒΙΟ,Κολοκύθια Βιολογικής Γεωργίας Ελληνικά,5.04,6.3,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Piperies-Melitzanes-Kolokythakia/Kolokythia-Viologikis-Georgias-Ellinika/p/7063720,https://www.ab.gr/medias/sys_master/products/hab/hd4/10425255165982.jpg,ab,True
7073115,ΑΒ,Φρέσκο Σπανάκι Πλυμένο Καθαρισμένο  350 gr,1.98,5.66,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Fresko-Spanaki-Plymeno-Katharismeno-350-gr/p/7073115,https://www.ab.gr/medias/sys_master/products/had/hfd/10434739175454.jpg,ab,True
7125570,-,Αχλάδια Κρυστάλλια Συσκευασμένα,1.99,1.99,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Achladia/Achladia-Krystallia-Syskeyasmena/p/7125570,https://www.ab.gr/medias/sys_master/he4/hbd/9621219541022.jpg,ab,False
7062955,ΑΒ ΒΙΟ,Λεμόνια Βιολογικά Συσκευασμένα Ελληνικά,2.55,2.55,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Lemonia-Laims/Lemonia-Viologika-Syskeyasmena-Ellinika/p/7062955,https://www.ab.gr/medias/sys_master/products/h95/h02/10425183371294.jpg,ab,True
7510949,ΑΒ,Μπρόκολο Πράσινο Συσκευασμένο Ελληνικό,1.55,3.09,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Lachano-Mprokolo-Koynoypidi/Mprokolo-Prasino-Syskeyasmeno-Elliniko/p/7510949,https://www.ab.gr/medias/sys_master/h39/h3b/9119959285790.jpg,ab,True
7062945,ΑΒ,Λεμόνια Συσκευασμένα Ελληνικά,2.35,2.35,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Lemonia-Laims/Lemonia-Syskeyasmena-Ellinika/p/7062945,https://www.ab.gr/medias/sys_master/hc7/h2d/8927208767518.jpg,ab,True
7063709,ΑΒ ΒΙΟ,Τοματίνια Βελανίδι Βιολογικής Γεωργίας Ελληνικά 250gr,2.25,9.0,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Tomatinia-Velanidi-Viologikis-Georgias-Ellinika-250gr/p/7063709,https://www.ab.gr/medias/sys_master/products/h42/h16/10425165611038.jpg,ab,True
7435463,ΑΒ,Άνηθος Φρέσκος Καθαρισμένος 40g,0.79,19.75,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aromatika-Myrodika/Anithos-Freskos-Katharismenos-40g/p/7435463,https://www.ab.gr/medias/sys_master/h34/h87/9281464008734.jpg,ab,True
7445987,ΑΒ,Πιπεριές 3 Χρωμάτων Ελληνικές 450gr,2.49,5.53,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Piperies-Melitzanes-Kolokythakia/Piperies-3-Chromaton-Ellinikes-450gr/p/7445987,https://www.ab.gr/medias/sys_master/products/hd3/h62/10413036011550.jpg,ab,True
7064271,ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ,Παντζάρια Ολόκληρα στον Ατμό Ελληνικά 500g,2.29,4.58,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Chorta/Pantzaria-Oloklira-ston-Atmo-Ellinika-500g/p/7064271,https://www.ab.gr/medias/sys_master/h7a/ha7/9813812641822.jpg,ab,False
7126679,ΑΒ,Πορτοκάλια Μέρλιν Χυμού Ελληνικά Συσκευασμένα,2.16,1.08,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Portokalia-Mantarinia-Gkreip-Froyt/Portokalia-Merlin-Chymoy-Ellinika-Syskeyasmena/p/7126679,https://www.ab.gr/medias/sys_master/h44/h9b/9346985066526.jpg,ab,True
7640778,ΑΒ,Σαλάτα Italian Blend 200g,1.29,6.45,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Salata-Italian-Blend-200g/p/7640778,https://www.ab.gr/medias/sys_master/products/h76/h7b/10413037125662.jpg,ab,True
7062822,ΑΒ ΒΙΟ,Μήλα Κόκκινα Βιολογικά Ελληνικά,3.61,4.25,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Mila/Mila-Kokkina-Viologika-Ellinika/p/7062822,https://www.ab.gr/medias/sys_master/products/hb6/hff/10425195003934.jpg,ab,True
7726307,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ,Σαλάτα Δροσερή 400g,3.13,7.83,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Salata-Droseri-400g/p/7726307,https://www.ab.gr/medias/sys_master/hc7/hb8/9959463682078.jpg,ab,False
7338136,ΠΕΡΙΒΟΛΙ ΒΕΖΥΡΟΓΛΟΥ,Ρόκα Άγρια Baby Leaf 100g,1.1,11.0,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Roka-Agria-Baby-Leaf-100g/p/7338136,https://www.ab.gr/medias/sys_master/h41/h9b/9639080689694.jpg,ab,False
7141854,-,Φράουλες Ελληνικές Συσκευασμένες 250g,2.99,11.96,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Fraoyles-Vatomoyra/Fraoyles-Ellinikes-Syskeyasmenes-250g/p/7141854,https://www.ab.gr/medias/sys_master/products/hb7/hf0/10425106300958.jpg,ab,False
7338433,ΠΕΡΙΒΟΛΙ ΒΕΖΥΡΟΓΛΟΥ,Σαλάτα Ανάμικτη Baby Leaf 100g,1.05,10.5,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Salata-Anamikti-Baby-Leaf-100g/p/7338433,https://www.ab.gr/medias/sys_master/products/h21/h6b/10137579061278.jpg,ab,False
7518554,ΦΡΕΣΚΟΥΛΗΣ,Σαλάτα Ιταλική 200g,1.69,8.45,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Salata-Italiki-200g/p/7518554,https://www.ab.gr/medias/sys_master/products/h9e/hc9/10402938290206.jpg,ab,False
7063372,-,Σμέουρα Εισαγωγής 125g,3.39,27.12,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Fraoyles-Vatomoyra/Smeoyra-Eisagogis-125g/p/7063372,https://www.ab.gr/medias/sys_master/products/h9e/hde/10113140195358.jpg,ab,False
7063684,ΑΒ ΒΙΟ,Ντομάτες Βιολογικής Γεωργίας Ελληνικές,3.47,2.89,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Ntomates-Viologikis-Georgias-Ellinikes/p/7063684,https://www.ab.gr/medias/sys_master/products/h02/h9c/10425138806814.jpg,ab,True
7064221,ΑΒ ΒΙΟ,Κρεμμύδια Ξερά Βιολογικής Γεωργίας Ελληνικά,3.14,2.09,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Patates-Kremmydia-Skorda/Kremmydia-Xera-Viologikis-Georgias-Ellinika/p/7064221,https://www.ab.gr/medias/sys_master/products/hfc/h2b/10425182322718.jpg,ab,True
7062838,ΑΒ ΒΙΟ,Μήλα Γκαλά Βιολογικά Ελληνικά Συσκευασμένα,3.5,4.12,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Mila/Mila-Gkala-Viologika-Ellinika-Syskeyasmena/p/7062838,https://www.ab.gr/medias/sys_master/products/hbb/h2c/10425180160030.jpg,ab,True
7062778,ΑΒ ΒΙΟ,Αχλάδια Κρυστάλια Βιολογικά Ελληνικά,2.97,5.93,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Achladia/Achladia-Krystalia-Viologika-Ellinika/p/7062778,https://www.ab.gr/medias/sys_master/products/h0a/he9/10425216368670.jpg,ab,True
7073119,ΑΒ,Έτοιμη Σαλάτα Δροσάτη Ελληνική 250 gr,1.89,7.56,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Etoimi-Salata-Drosati-Elliniki-250-gr/p/7073119,https://www.ab.gr/medias/sys_master/products/h57/hc2/10371024683038.jpg,ab,True
7335914,-,Πατάτες Ψιλές Φούρνου,1.02,0.68,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Patates-Kremmydia-Skorda/Patates-Psiles-Foyrnoy/p/7335914,https://www.ab.gr/medias/sys_master/products/h56/h4d/10139922595870.jpg,ab,False
7062916,ΑΒ ΒΙΟ,Μανταρίνια Κλημεντίνες Βιολογικά Συσκευασμένα,4.16,2.77,kg,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Portokalia-Mantarinia-Gkreip-Froyt/Mantarinia-Klimentines-Viologika-Syskeyasmena/p/7062916,https://www.ab.gr/medias/sys_master/products/h49/h34/10425120456734.jpg,ab,True
7063827,ΑΒ ΒΙΟ,Μπρόκολο Πράσινο Βιολογικό,3.37,5.62,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Lachano-Mprokolo-Koynoypidi/Mprokolo-Prasino-Viologiko/p/7063827,https://www.ab.gr/medias/sys_master/products/hdd/hd8/10425163513886.jpg,ab,True
7145106,ΑΒ,Έτοιμη Σαλάτα Ρόκα 100g,1.39,13.9,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Etoimi-Salata-Roka-100g/p/7145106,https://www.ab.gr/medias/sys_master/products/hd0/hf0/10413042106398.jpg,ab,True
7338421,ΠΕΡΙΒΟΛΙ ΒΕΖΥΡΟΓΛΟΥ,Σπανάκι Baby Leaf 100g,1.25,12.5,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Spanaki-Baby-Leaf-100g/p/7338421,https://www.ab.gr/medias/sys_master/products/h06/h89/10137605341214.jpg,ab,False
7726055,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ,Σαλάτα Ιταλική 140g,1.89,13.5,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Salata-Italiki-140g/p/7726055,https://www.ab.gr/medias/sys_master/hed/he9/9959406207006.jpg,ab,False
7064278,ΑΒ,Μανιτάρια Λευκά Agaricus Εισαγωγής 500 gr,2.63,5.26,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Manitaria/Manitaria-Leyka-Agaricus-Eisagogis-500-gr/p/7064278,https://www.ab.gr/medias/sys_master/hc9/hd7/9281487929374.jpg,ab,True
7064184,ΑΒ ΒΙΟ,Πατάτες Βιολογικές Ελληνικές,5.13,2.05,kg,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Patates-Kremmydia-Skorda/Patates-Viologikes-Ellinikes/p/7064184,https://www.ab.gr/medias/sys_master/products/h48/h81/10425058459678.jpg,ab,True
7725821,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ,Σαλάτα Σπανάκι 500g,3.28,6.56,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Salata-Spanaki-500g/p/7725821,https://www.ab.gr/medias/sys_master/he6/ha0/9959422459934.jpg,ab,False
7063373,-,Βατόμουρο Μαύρο 125 gr,3.75,30.0,Κομμάτι,https://www.ab.gr/el/eshop/Oporopoleio/Froyta/Fraoyles-Vatomoyra/Vatomoyro-Mayro-125-gr/p/7063373,https://www.ab.gr/medias/sys_master/products/h54/h50/10425181601822.jpg,ab,False
